action_category,why_held_back,what_to_verify_for_100pct_match,verdict_format_required,verdict_examples,amazon_asin,jl_sku,amazon_listing_title,review_id,star_rating_current,rating_inferred,verified_purchase,has_photo,helpful_votes,review_date,reviewer_name,review_title,review_body,current_mapped_handle,current_handle_source,pass8_team_status,pass8_team_proposed_handle,pass8_team_reasoning,VERDICT__PLEASE_FILL,team_notes
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B0855QS2QF,fg-300c05-me-bk,Stehlen 642167819509 Compatible With 2004 2005-2010 Chrysler 300 / 300C Mesh Front Hood Bumper Grille - Glossy Black,R17ZF44C4KHHYL,5,TRUE,TRUE,FALSE,0,,TiHara Dixon,,"Looks great, perfect upgrade!!",2005-2010-chrysler-300-front-grille-matte-black-replacement,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07HB9NL2V,fggg-grzt-impa00-me-ch,Chrome Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 00-05 Chevy Impala,R18BVX0M8GIMEJ,5,TRUE,TRUE,FALSE,0,,Tre Rock,,Just as advertised very happy with my purchase easy install with panel puller,2000-2005-chevy-impala-front-grille-chrome-finish,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07YH539CJ,fg-tit04-me-mb,Matte Black Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 04-07 Titan / 05-07 Armada,R18MN0FTAXTYQ9,5,TRUE,TRUE,FALSE,0,,Michael Murphy,,"This was one of my first purchases after buying my Used 05 Titan. I needed to get rid of as much of the chrome as possible. For roughly $100,, you get a lightweight, clean grille, with new tabs for the install. This is a much for any other Titan owners looking swap out the chrome for the clean black look. Highly Recommend.",2004-2007-nissan-titan-armada-front-grille-matte-black,team,mapped_high_confidence,2004-2007-nissan-titan-armada-front-grille-matte-black,fg-tit04-me-mb=Titan 2004 mesh matte black; handle=04-07 Nissan Titan/Armada matte black; make/model/years/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B0863KSYV3,fg-300c05-me-bk,Glossy Black Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 04 05-10 Chrysler 300 / 300C,R2JCZY7P7KFHHX,5,TRUE,TRUE,FALSE,0,,Jerryv_srt,,easy install check out my tiktok if you want to see more of the car,2005-2010-chrysler-300-front-grille-matte-black-replacement,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07NYWLPJV,bghd-colo15-av,Stehlen 733469493686 Compatible with 2015-2022 Chevy Colorado/GMC Canyon Advance Series Bull Bar - Matte Black,R2JY80YT1E9LS0,5,TRUE,TRUE,FALSE,0,,REVIEW KING,,"Easy to install, looks great, quality product, fits amazing.",2015-2022-chevy-colorado-gmc-canyon-advanced-bull-guard-led-bar,team,mapped_high_confidence,2015-2022-chevy-colorado-gmc-canyon-advanced-bull-guard-led-bar,bghd-colo15-av=Colorado 2015 AVT-series bull bar; handle=15-22 Colorado/Canyon advanced bull guard with LED bar; make/model/years/style all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07P14QV8K,bghd-f25099-al,Stehlen 733469493808 Compatible with 1999-2004 Ford F250 F350 F450 F550 Superduty / 2000-2004 Excursion Advance Series Aluminum LED Bull Bar - Matte Black,R2C9KHTPT3M3Q1,5,TRUE,TRUE,FALSE,0,,Mike R,,Easy to install. Just don't get aggressive with the bolts because it is only a thin aluminum. I added the 2 pod lights to the rail as there were already holes there. They light bar that came with it works great and easy to adjust if needed.,1999-2004-ford-super-duty-advanced-series-bull-guard-matte-black,team,mapped_high_confidence,1999-2004-ford-super-duty-advanced-series-bull-guard-matte-black,bghd-f25099-al=F250 Super Duty 1999 AL-series matte black bull bar; handle=99-04 Ford Super Duty advanced series matte black; make/model/years/style all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07RRSJ2KS,fggg-grz-f15004-h-mb,Matte Black Horizontal Front Hood Bumper Grill Grille Guard ABS Compatible With 04-08 Ford F150,R1ABT060TIY81E,5,TRUE,TRUE,FALSE,0,,Random S. Pounds,,"Easy install... looks amazing..





I was strongly leaning towards getting the raptor style grill but everybody has it.  Am glad I went with this one.  More unique profile ... A÷÷÷",2004-2008-ford-f-150-front-grille-matte-black-mesh-style,team,mapped_high_confidence,2004-2008-ford-f-150-front-grille-matte-black-mesh-style,fggg-grz-f15004-h-mb=F150 2004 horizontal mesh matte black; handle=04-08 F-150 matte black mesh style; make/model/years/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B085Z5J5LZ,fg-f15004-rvt-me-mb,Stehlen 642167821687 Compatible With 2004-2008 Ford F150 Rivet Bolt Steel Mesh Front Hood Bumper Grille - Matte Black,R31U2WGOZE8YYM,5,TRUE,TRUE,FALSE,0,,Noah,,Easy install. Maybe took 30 Minutes. Looks great. Only thing that I didn’t care for was the screw holes and screws that came with the grille. The holes are plastic and the screws ain’t worth much. I’d recommend pre drilling the holes with a 1/8 bit and then use a impact to secure them. I did the opposite and had to drill out 3 screws because they were stripped from using minimal force with a impact drill. All in all I’m satisfied with it,2004-2008-ford-f-150-mesh-rivet-style-front-grille-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B087LLSXQ7,tc-s1094-6-lth,"Low Profile Hard Tri Fold Aluminum Truck Bed Tonneau Cover Compatible with 94-03 Chevy S10 GMC S15 Sonoma / 96-00 Isuzu Hombre 6 Ft (72"") Bed",R1VN46BXLCZJ4G,5,TRUE,TRUE,FALSE,0,,Kindle Customer,,Got it for Grandson. His description is awesome.,1994-2004-chevy-s10-gmc-sonoma-6ft-hard-tri-fold-tonneau-cover,team,mapped_high_confidence,1994-2004-chevy-s10-gmc-sonoma-6ft-hard-tri-fold-tonneau-cover,tc-s1094-6=S10 1994 6ft hard tri-fold; handle=94-04 Chevy S10/GMC Sonoma 6ft hard tri-fold; make/model/years/bed-length/style all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07N8J45XL,hlnb-sie07-bk+fg-sie07-h-bk,Black Clear Housing Crystal Headlights Signal Lamps nb + Glossy Black Horizontal Front Hood Bumper Grill Grille Guard ABS Compatible With 07-13 GMC Sierra 1500 / Denali / 09-13 Hybrid,R2YKYBBV080HHP,5,TRUE,TRUE,FALSE,0,,gabie acosta,,Loved it all! Fits perfect looks awesome. Added led lights and wow,2007-2014-gmc-sierra-oem-crystal-headlights-black-gmsr07-03,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07MNHX41C,th-rx35010-c143,"Class 3 III Black 2"" Receiver Tube Rear Bumper Trailer Tow Hitch Towing Mount Compatible with 10-15 Lexus RX350 / RX450H",R2M0999SBS01HB,5,TRUE,TRUE,FALSE,0,2019-06-07,Saurabh,,"worked great,,,, Good stuff",2010-2015-lexus-rx350-rx450h-class-3-trailer-hitch-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07LC94NGC,tc-c1088-6.5-lru,"Lock & Roll Up Soft Vinyl Truck Bed Tonneau Cover Compatible with 88-00 Chevy GMC C10 C/K Pickup/Silverado Sierra 6.5 Ft (78"") Short Bed",RQ2V9W667XR96,5,TRUE,TRUE,FALSE,0,2019-10-12,philip,,EASY INSTALL WORK LIKE A CHARM,1988-2000-gmc-c-k-1500-3500-6-5-roll-up-tonneau-cover-503301,team,mapped_high_confidence,1988-2000-gmc-c-k-1500-3500-6-5-roll-up-tonneau-cover-503301,tc-c1088-6.5-lru=C10/CK 1988 6.5ft roll-up; handle=88-00 GMC C/K 1500-3500 6.5ft roll-up MPN-503301; make/model/years/bed-length/style all match,,
